14928, febcda
14929, defcab
14930, ecbafd
14931, adbefc
14932, caefdb
14933, adbfce
14934, befacd
14935, decbaf
14936, fcebad
14937, adcefb
14938, adebcf
14939, eadcbf
14940, faedbc
14941, bdfeca
14942, abfdce
14943, dacebf
14944, edbfac
14945, facedb
14946, acdbef
14947, fecdba
14948, bfceda
14949, caebdf
14950, abcfde
14951, daecfb
14952, acbdfe
14953, bdecaf
14954, edbcfa
14955, acbedf
14956, fdcabe
14957, ebdafc
14958, bcadef
14959, cdbfae
14960, afdcbe
14961, decabf
14962, baedfc
14963, edfcab
14964, deabcf
14965, aebdfc
14966, dcbafe
14967, edafcb
14968, ebdfac
14969, afecdb
14970, cbfade
14971, bfcade
14972, efacbd
14973, ecbafd
14974, abdcfe
14975, cbfade
14976, caedfb
14977, ecfdba
14978, fceadb
14979, abdcfe
14980, adcefb
14981, befadc
14982, cdebfa
14983, abedcf
14984, afecdb
14985, becfad
14986, adecbf
14987, debfac
14988, dabfec
14989, feacdb
14990, eacdbf
14991, abecdf
14992, cbeafd
14993, efbdac
14994, edcfab
14995, cfbeda
14996, becafd
14997, bfcade
14998, eabfdc
14999, bdafce
15000, ebcdfa
15001, ceafdb
15002, bdface
15003, aecdfb
15004, fedacb
15005, cbedaf
15006, ecdbaf
15007, fbcaed
15008, abfcde
15009, beacfd
15010, bcdfae
15011, fdabce
15012, fdebca
15013, befadc
15014, feadbc
15015, bfecad
15016, afbcde
15017, ebdacf
15018, befdca
15019, dbcaef
15020, bfadec
15021, ebdacf
15022, cdbfae
15023, cbaefd
15024, afdbce
15025, dabcfe
15026, bfadec
15027, afdbce
15028, afbced
15029, eadfcb
15030, aecdbf
15031, cebafd
15032, deafbc
15033, fbeacd
15034, dfcbae
15035, cfbeda
15036, afcbed
15037, defacb
15038, cbdeaf
15039, adecbf
15040, cdafbe
15041, cdafbe
15042, cdfbae
15043, efadcb
15044, bcadfe
15045, eacdfb
15046, dbfcae
15047, fcbeda
15048, bfcade
15049, fdbace
15050, cbdafe
15051, baefcd
15052, abdcfe
15053, debafc
15054, aecdfb
15055, fdceba
15056, cbafde
15057, cfdaeb
15058, fabced
15059, fbadce
15060, bfaedc
15061, bfadec
15062, edcabf
15063, cdfeba
15064, cebfda
15065, fedabc
15066, bdecfa
15067, dfabce
15068, fdbeac
15069, dbefac
15070, aedbfc
15071, ecfdab
15072, beacdf
15073, cdabef
15074, cfbade
15075, cefabd
15076, cadfbe
15077, fcbdea
15078, cfebda
15079, cbaedf
15080, aefcbd
15081, bfcdae
15082, afedcb
15083, befcad
15084, fabdce
15085, defacb
15086, cbfaed
15087, afdcbe
15088, adefbc
15089, cdeabf
15090, dacfeb
15091, dcfabe
15092, bcaefd
15093, fecabd
15094, febcda
15095, efabcd
15096, aecfdb
15097, bdcfea
15098, dcafeb
15099, cbafde
15100, efdacb
15101, fcaedb
15102, fbceda
15103, cbedfa
15104, cbdaef
15105, dbfaec
15106, cbdafe
15107, badecf
15108, fdbeca
15109, dcefab
15110, cbfdae
15111, becdaf
15112, afecbd
15113, bdcaef
15114, defabc
15115, adcfeb
15116, badecf
15117, fbaedc
15118, fcdbae
15119, eabdcf
15120, cfdeba
15121, fdbcae
15122, efdbac
15123, decafb
15124, efcadb
15125, bdcefa
15126, cfedab
15127, fecbda
15128, ebcdaf
15129, ebdcaf
15130, ecafdb
15131, cfbead
15132, cbdefa
15133, bfceda
15134, baefcd
15135, dfebac
15136, abecfd
15137, cadebf
15138, bfedac
15139, badefc
15140, bacedf
15141, efadbc
15142, acbfed
15143, cdfbae
15144, beafdc
15145, cbdaef
15146, ecabdf
15147, facdeb
15148, cfeabd
15149, dfbaec
15150, febdac
15151, dfebca
15152, edacbf
15153, fabdce
15154, eafcdb
15155, cdeafb
15156, eadcfb
15157, fceadb
15158, bcaedf
15159, cebdfa
15160, edabcf
15161, ebfcad
15162, fcdabe
15163, ebcadf
15164, acfbde
15165, caefdb
15166, edcafb
15167, faecdb
15168, cbfdae
15169, befadc
15170, acdbef
15171, edfacb
15172, cabdef
15173, cebadf
15174, abcefd
15175, dcabef
15176, cefabd
15177, dfbace
15178, bdeacf
15179, baedfc
15180, fbeadc
15181, ecabdf
15182, edcfba
15183, efbcad
15184, fdecab
15185, efadcb
15186, badfce
15187, bafced
15188, becdfa
15189, eacfbd
15190, cbfead
15191, cdaefb
15192, efacbd
15193, ecdfab
15194, dabecf
15195, ecafdb
15196, adfcbe
15197, bdcfea
15198, ebafdc
15199, abdfce
15200, daefbc
15201, bfaced
15202, eacdbf
15203, afebdc
15204, dabcef
15205, fabecd
15206, caebdf
15207, edfabc
15208, afebcd
15209, dcabef
15210, cbeafd
15211, ebdacf
15212, ebacfd
15213, fbeadc
15214, bdfeac
15215, eabfcd
15216, cfbdea
15217, afbedc
15218, cdbfae
15219, befcad
15220, acdfbe
15221, bcedfa
15222, abcedf
15223, dafebc
15224, fdaebc
15225, aecfdb
15226, abcfde
15227, dcfbea
15228, bcfade
15229, dacfeb
15230, cfbade
15231, eafcbd
15232, bcafde
15233, acebdf
15234, deabcf
15235, cfbeda
15236, fdebca
15237, dbacef
15238, adbcfe
15239, afdceb
15240, bfedca
15241, decfba
15242, dabecf
15243, afedbc
15244, bacdfe
15245, fedcab
15246, cbfade
15247, dfeacb
15248, eadfbc
15249, afecdb
15250, abfdec
15251, cbeadf
15252, feadcb
15253, edbacf
15254, dfecab
15255, ecfabd
15256, dfcbae
15257, dbcfea
15258, dabfce
15259, beadcf
15260, efdbca
15261, cbdefa
15262, caebfd
15263, facdbe
15264, bafcde
15265, ceadfb
15266, dafceb
15267, caebfd
15268, bdfcea
15269, feacdb
15270, deacbf
15271, bcadef
15272, fdcaeb
15273, dcabef
15274, bfcade
15275, afbdce
15276, ecbdaf
15277, bcfdea
15278, dfbeca
15279, bcfaed
15280, afdbec
15281, ebacfd
15282, cedfba
15283, cfbead
15284, defbac
15285, bedcfa
15286, dbfeca
15287, adecfb
15288, fbaecd
15289, dafbce
15290, beacfd
15291, edbcfa
15292, febacd
15293, adebfc
15294, ebfcda
15295, bceadf
15296, aecdbf
15297, bcaedf
15298, cebafd
15299, cfdabe
15300, dfbcea
15301, edbafc
15302, fceabd
15303, fdbaec
15304, bcaefd
15305, dabecf
15306, dcfeba
15307, dcabef
15308, bdefac
15309, daebcf
15310, aefdcb
15311, aedcbf
15312, acebdf
15313, dbecfa
15314, bcdfae
15315, dbacfe
15316, acdbef
15317, dcfbae
15318, dabecf
15319, fdcabe
15320, cefbad
15321, efdbca
15322, dfceab
15323, dcfeba
15324, bfaecd
15325, bfedca
15326, fcabde
15327, edfcba
15328, ebafdc
15329, adcfbe
15330, dbfaec
15331, dcebfa
15332, bfadec
15333, bfeacd
15334, bcaefd
15335, acfbde
15336, eacfdb
15337, fbcaed
15338, cdfeba
15339, efdacb
15340, abecdf
15341, febdac
15342, edcfba
15343, ecbadf
15344, abcfed
15345, fadebc
15346, ecafdb
15347, ecabdf
15348, badefc
15349, cdeafb
15350, edafcb
15351, cadfeb
15352, ebcadf
15353, decafb
15354, baedfc
15355, acfbde
15356, eabdfc
15357, cedabf
15358, bacedf
15359, dcfeab
15360, fbdace
15361, edbafc
15362, cdfbea
15363, bedfca
15364, faecdb
15365, acfdbe
15366, decafb
15367, ecbfad
15368, beacfd
15369, ecadfb
15370, badefc
15371, bceadf
15372, faecdb
15373, fdbcea
15374, dfacbe
15375, fabced
15376, facebd
15377, bdcafe
15378, dcebfa
15379, fedbca
15380, dbaecf
15381, cbfaed
15382, bcfaed
15383, beadfc
15384, ebacfd
15385, bcfdae
15386, afdceb
15387, aedcfb
15388, fbdcea
15389, fdbace
15390, cedfba
15391, eacfdb
15392, edbfac
15393, adfceb
15394, bacfed
15395, ecabfd
15396, aefdcb
15397, dacebf
15398, dbaecf
15399, adfbce
15400, bfecda
15401, eabdfc
15402, bceafd
15403, fdaecb
15404, cdfabe
15405, cfbade
15406, fecbda
15407, abecdf
15408, abcdef
15409, dfaecb
15410, afbdce
15411, dafceb
15412, cfabde
15413, dcbfea
15414, aedfcb
15415, fcebad
15416, ebdfca
15417, efdbca
15418, becdaf
15419, cdfeab
15420, fdcbea
15421, fcdabe
15422, cfebda
15423, debfca
15424, ecbdfa
15425, dfbcea
15426, cdfeba
15427, cdfeab
15428, baedfc
15429, dacefb
15430, dacfeb
15431, cbfaed
15432, feadcb
15433, aedbcf
15434, adefcb
15435, cdfbea
15436, decfab
15437, efadcb
15438, bcadfe
15439, fecabd
15440, abdcef
15441, dbecaf
15442, cfabde
15443, aecbfd
15444, afecbd
15445, dcfeab
15446, befcda
15447, bcdeaf
15448, adbcfe
15449, afbcde
15450, dcabef
15451, feacdb
15452, dbcfae
15453, cedfba
15454, bedacf
15455, dabfec
15456, edacbf
15457, dbface
15458, aebcfd
15459, afdebc
15460, acedfb
15461, fcabde
15462, afcbde
15463, ecdfba
15464, fabecd
15465, fceabd
15466, bacedf
15467, bcadef
15468, eafcdb
15469, ebfdca
15470, febacd
15471, dcbfae
15472, dafbec
15473, fdaebc
15474, bacdfe
15475, fbedac
15476, bcfeda
15477, acdefb
15478, dafceb
15479, cbdfea
15480, adecfb
15481, cbdfea
15482, eadbcf
15483, bcdfae
15484, dcaebf
15485, bcfead
15486, ecfbda
15487, fdaecb
15488, fadcbe
15489, abecfd
15490, bcdfae
15491, cdbaef
15492, efdbac
15493, efbdac
15494, badcfe
15495, edbacf
15496, abcfde
15497, dbcfea
15498, badcfe
15499, efbcad
15500, ceadbf
15501, debcfa
15502, bfcead
15503, eabcfd
15504, efdbac
15505, eafdbc
15506, cfbead
15507, fabcde
15508, dacefb
15509, abedfc
15510, afbced
15511, bafdec
15512, eabdfc
15513, fbaced
15514, dbafce
15515, abdcfe
15516, abdefc
15517, afebcd
15518, cafebd
15519, edfabc
15520, eabdcf
15521, edcafb
15522, dbcefa
15523, ecdabf
15524, cadebf
15525, fdbcae
15526, aebdcf
15527, aefcdb
15528, bdefca
15529, efadcb
15530, deacbf
15531, cfabde
15532, bcfaed
15533, cefdab
15534, edfacb
15535, abcefd
15536, bafced
15537, bfdace
15538, bdcfae
15539, bdacfe
15540, fbceda
15541, efdbac
15542, ecadfb
15543, cbefda
15544, edbafc
15545, cdfabe
15546, ebfdac
15547, fcbdea
15548, dcebfa
15549, fadceb
15550, dcaebf
15551, dcbeaf
15552, abcfed
15553, dabfec
15554, ecadbf
15555, acefdb
15556, dceabf
15557, dbfaec
15558, ebcfda
15559, febacd
15560, bceafd
15561, ecdafb
15562, adebcf
15563, faecdb
15564, cdfbae
15565, afecdb
15566, cfadbe
15567, adbecf
15568, eadbcf
15569, dabcfe
15570, dbaecf
15571, adcebf
15572, abcfde
15573, ebfdac
15574, cdbafe
15575, fcdaeb
15576, adebfc
15577, afedbc
15578, fbadec
15579, eafbcd
15580, cadefb
15581, bfdcae
15582, cafedb
15583, dfaceb
15584, bdafec
15585, cbeafd
15586, adcbfe
15587, beafcd
15588, adbecf
15589, acfbed
15590, abfced
15591, afdbce
15592, dcbeaf
15593, bcefad
15594, ecfabd
15595, bcaedf
15596, aebfcd
15597, facdbe
15598, efcdba
15599, dcbeaf
15600, bcafed
15601, adbecf
15602, fcadbe
15603, bedacf
15604, daecfb
15605, fdeabc
15606, beafdc
15607, ecabdf
15608, defcab
15609, adfbce
15610, ebcafd
15611, aedfcb
15612, afebdc
15613, cadefb
15614, bfcead
15615, dcaefb
15616, bafcde
15617, befacd
15618, dcafeb
15619, bdcefa
15620, dafecb
15621, fbdeca
15622, cfadeb
15623, aedbfc
15624, eafbdc
15625, dafceb
15626, fdabce
15627, bfeadc
15628, febcad
15629, abfecd
15630, acbfed
15631, abecfd
15632, cbfade
15633, cfdaeb
15634, efbadc
15635, dcefab
15636, edbcfa
15637, fcedba
15638, abfedc
15639, cafdeb
15640, aecdbf
15641, cbfeda
15642, cdfbae
15643, cebfda
15644, bcfdae
15645, fdbaec
15646, dcbefa
15647, fcaebd
15648, ebacfd
15649, adfbec
15650, bfdeac
15651, bdceaf
15652, cabdfe
15653, cabfde
15654, bdeafc
15655, dfbcea
15656, bdcfea
15657, dabcfe
15658, bdacfe
15659, fdebca
15660, facebd
15661, edcfab
15662, eafbdc
15663, bdaefc
15664, ecfbda
15665, dabefc
15666, facbde
15667, dbeacf
15668, afecbd
15669, fbcdea
15670, dbacef
15671, bdacfe
15672, cdafbe
15673, edbfac
15674, bcfdea
15675, cebafd
15676, edacfb
15677, cfbead
15678, ecdafb
15679, becfad
15680, cdbafe
15681, bedafc
15682, acebdf
15683, cbdafe
15684, fdbeca
15685, dbeacf
15686, fdecba
15687, acfbde
15688, dceafb
15689, fadbce
15690, afcbed
15691, cbfaed
15692, dbecfa
15693, ebadfc
15694, cafebd
15695, fedacb
15696, bfcdea
15697, fdcbae
15698, edfabc
15699, ecabfd
15700, cdaebf
15701, bcaedf
15702, efcbda
15703, dcafbe
15704, ecbadf
15705, bdcefa
15706, efadcb
15707, dfaceb
15708, dbcaef
15709, efadcb
15710, aebfdc
15711, adefbc
15712, bfdace
15713, dbefac
15714, fbedca
15715, dabfec
15716, feacbd
15717, bfcaed
15718, adcbef
15719, badfec
15720, dcefba
15721, dcebfa
15722, afecbd
15723, bfcdea
15724, bdecfa
15725, facebd
15726, feacdb
15727, ebfadc
15728, efdcba
15729, efcdba
15730, cdeafb
15731, cdafeb
15732, dacfeb
15733, dbafec
15734, eafbdc
15735, ecfdba
15736, faedbc
15737, fadbec
15738, cdebfa
15739, fdeacb
15740, abefcd
15741, acdebf
15742, facebd
15743, beafdc
15744, befadc
15745, eabdfc
15746, dbaecf
15747, dceafb
15748, fdaebc
15749, dabefc
15750, aefbdc
15751, bdcefa
15752, aedcbf
15753, beafcd
15754, fdcbea
15755, cebdfa
15756, cfdbea
15757, dfbeac
15758, abefcd
15759, dcefab
15760, afbced
15761, efbcad
15762, ecbfad
15763, eadbcf
15764, bcdeaf
15765, cbfaed
15766, dbaecf
15767, ecdabf
15768, cebfda
15769, efdbac
15770, dfcbae
15771, badfec
15772, cfadbe
15773, bdeafc
15774, fbceda
15775, dbcfae
15776, bafced
15777, deafbc
15778, efbdac
15779, fdbeca
15780, bcfdae
15781, acfbed
15782, bdefac
15783, ecfadb
15784, abedcf
15785, cafbed
15786, fdaceb
15787, fecadb
15788, cdfabe
15789, dbcaef
15790, acfdbe
15791, abefdc
15792, ceadfb
15793, ecdabf
15794, cebafd
15795, dfabce
15796, dcabfe
15797, dceabf
15798, fcabed
15799, beacdf
15800, decfba
15801, ecfbad
15802, defbca
15803, defacb
15804, dacebf
15805, cedfba
15806, fdcabe
15807, cdbeaf
15808, cadfbe
15809, dcbaef
15810, abecfd
15811, bdcfea
15812, defcba
15813, dafbce
15814, eacdbf
15815, dbacfe
15816, fcbade
15817, efcadb
15818, aefdbc
15819, cdebfa
15820, ceadbf
15821, cbafde
15822, edbcaf
15823, acebfd
15824, debacf
15825, fceadb
15826, ebfdac
15827, afdcbe
15828, fcdeab
15829, edfcba
15830, bdcfae
15831, adcfbe
15832, efbadc
15833, bdface
15834, ebdcaf
15835, caebdf
15836, eafbcd
15837, adefbc
15838, dcbfea
15839, fdeabc
15840, eadbfc
15841, efcbda
15842, debcaf
15843, bfadce
15844, bdcefa
15845, baecfd
15846, beadcf
15847, fdbcae
15848, baecdf
15849, dfceab
15850, bfaecd
15851, fdaebc
15852, febdac
15853, dfbcae
15854, daefbc
15855, cfbade
15856, aefdbc
15857, ebfacd
15858, bdceaf
15859, ebacdf
15860, cfdeab
15861, efcbad
15862, efdcab
15863, dfecba
15864, fedacb
15865, efcdba
15866, cedfba
15867, ebcfda
15868, bdfeca
15869, daefbc
15870, cdaebf
15871, fbaced
15872, aefdbc
15873, baedcf
15874, bcedfa
15875, fdeabc
15876, fedcab
15877, efacbd
15878, bfacde
15879, acebfd
15880, aefbdc
15881, efbcad
15882, eafbdc
15883, acedbf
15884, acdebf
15885, cdefba
15886, cadbfe
15887, bdfcae
15888, dcafbe
15889, dabfec
15890, efdbac
15891, fbeacd
15892, cbdfae
15893, ecbfad
15894, aecfdb
15895, fbdace
15896, bacfde
15897, dfaecb
15898, abcfed
15899, cdfaeb
15900, cabdfe
15901, decbaf
15902, cabdef
15903, abefcd
15904, efbadc
15905, bacdfe
15906, decafb
15907, adebcf
15908, bafecd
15909, edbacf
15910, baecdf
15911, caedbf
15912, acefdb
15913, cdefba
15914, badfec
15915, becdfa
15916, debacf
15917, beacfd
15918, edcfba
15919, efcabd
15920, facebd
15921, dbfaec
15922, dfaebc
15923, fdbeca
15924, afedbc
15925, dabcef
15926, aedfcb
15927, fdebac
15928, debcfa
15929, dcabef
15930, fedbac
15931, eacfdb
15932, adbfec
15933, bdfaec
15934, dbcaef
15935, fcaedb
15936, faedbc
15937, bfacde
15938, adfecb
15939, defbca
15940, dabfec
15941, ceafdb
15942, acdbfe
15943, decbfa
15944, edcbfa
15945, fecdba
15946, fcdbea
15947, cdaefb
15948, cdabef
15949, dceabf
15950, deafbc
15951, dfceba
15952, aecfbd
15953, cdfaeb
15954, adebcf
15955, beafcd
15956, faecdb
15957, ecafdb
15958, bdfeac
15959, eabdcf
15960, daefbc
15961, bfaecd
15962, adecbf
15963, cdabfe
15964, edcabf
15965, debfca
15966, debcfa
15967, facebd
15968, afdcbe
15969, edbcfa
15970, aedbfc
15971, edacfb
15972, fbacde
15973, baedcf
15974, abedfc
15975, efabdc
15976, abedfc
15977, dfbaec
15978, cfaebd
15979, fcbaed
15980, feabcd
15981, bcdfae
15982, daefcb
15983, dcbefa
15984, cbdafe
15985, fdebac
15986, cfdeab
15987, fcabed
15988, bfcaed
15989, ceabfd
15990, adcbfe
15991, daefbc
15992, dabecf
15993, eacbfd
15994, decafb
15995, efbacd
15996, bfaecd
15997, fbcade
15998, dbafce
15999, afbdec
16000, adecbf
16001, badcfe
16002, dbfcae
16003, edacbf
16004, aefbcd
16005, afecbd
16006, bdcefa
16007, afebcd
16008, defabc
16009, cfebad
16010, bfdace
16011, dbeacf
16012, ebcfda
16013, debacf
16014, cfdaeb
16015, dbaefc
16016, fcbeda
16017, bceadf
16018, dfabec
16019, adfceb
16020, afecdb
16021, ebdfca
16022, caefdb
16023, cdbaef
16024, cfadeb
16025, cbdaef
16026, fadceb
16027, ecbdfa
16028, cdeafb
16029, dfebca
16030, ecafbd
16031, cbfdea
16032, bcfdea
16033, dfaecb
16034, eabdcf
16035, cbfaed
16036, dcebfa
16037, bfaced
16038, edcfba
16039, acdbfe
16040, efacdb
16041, abdcef
16042, febcda
16043, fadebc
16044, abcfed
16045, defabc
16046, aecbfd
16047, fcdeab
16048, dfceba
16049, bdfcae
16050, ebcdaf
16051, cedabf
16052, ecfbad
16053, bdecfa
16054, dacfeb
16055, baecfd
16056, fecadb
16057, badefc
16058, ecfdba
16059, ecbfda
16060, cbadef
16061, afecbd
16062, acbdfe
16063, fdacbe
16064, cadefb
16065, edfabc
16066, fbdace
16067, acbdef
16068, fdceab
16069, dbecfa
16070, deafcb
16071, cfabde
16072, bdfeca
16073, cfeadb
16074, afcdeb
16075, dfbcae
16076, dfbaec
16077, baefcd
16078, fcdabe
16079, ebdafc
16080, cbafed
16081, dafbce
16082, bafdec
16083, faecbd
16084, eafbdc
16085, feabcd
16086, fbdcae
16087, cfdbae
16088, ecafdb
16089, badcef
16090, acedfb
16091, eacdbf
16092, afdecb
16093, cdebaf
16094, fbcdea
16095, edafcb
16096, caebfd
16097, adcfbe
16098, defcab
16099, bafdce
16100, bacedf
16101, fceadb
16102, febdca
16103, cabedf
16104, febcda
16105, cdbfea
16106, edcabf
16107, bfecad
16108, dfbcea
16109, baedfc
16110, dcfeba
16111, abedcf
16112, faecbd
16113, acefdb
16114, edabcf
16115, bfdeac
16116, dbceaf
16117, bdefac
16118, dfeabc
16119, bacfed
16120, ecfadb
16121, baedcf
16122, efadcb
16123, cafbed
16124, cfebda
16125, cabdef
16126, cedafb
16127, beacdf
16128, fcdaeb
16129, cbdefa
16130, eafbdc
16131, fcbdae
16132, fadbce
16133, fecabd
16134, dabcfe
16135, bafecd
16136, efacbd
16137, dabecf
16138, cbfeda
16139, ebdfac
16140, abdcef
16141, deafbc
16142, cbadef
16143, acfdeb
16144, edcfab
16145, cdfbae
16146, cdfaeb
16147, ecadbf
16148, fedabc
16149, afedcb
16150, dabfce
16151, cadbfe
16152, fcadbe
16153, baedfc
16154, afebcd
16155, cfebad
16156, bcdafe
16157, cfdaeb
16158, aefcbd
16159, aedfbc
16160, edbafc
16161, abdcef
16162, ebfcda
16163, bfcdae
16164, fdcaeb
16165, bcedaf
16166, aedbcf
16167, cebdaf
16168, acefbd
16169, feacdb
16170, adbfec
16171, fdabce
16172, eafcdb
16173, cfbeda
16174, afbced
16175, befcda
16176, ceafdb
16177, beadcf
16178, ecdbfa
16179, bfadec
16180, efabdc
16181, cefdab
16182, ebfcad
16183, dbcfea
16184, debafc
16185, fdceba
16186, dcbafe
16187, cbaedf
16188, dacfbe
16189, cebfad
16190, afdbce
16191, caebdf
16192, edfacb
16193, abdecf
16194, becfda
16195, ebcdfa
16196, cefbda
16197, eadfcb
16198, dcfabe
16199, fdaceb
16200, cbefad
16201, edcafb
16202, bcdefa
16203, bacfed
16204, caefbd
16205, bdface
16206, bfcdae
16207, abfedc
16208, bfdeac
16209, deacbf
16210, bdfeca
16211, befcad
16212, dabecf
16213, acfebd
16214, adebcf
16215, fcebda
16216, acbedf
16217, efcbda
16218, bcfdae
16219, cfdeba
16220, fcebad
16221, abdfce
16222, efbcad
16223, efcadb
16224, faecdb
16225, fbedac
16226, aecbfd
16227, abecfd
16228, befdca
16229, dcfeba
16230, dfebac
16231, dafbce
16232, bfdaec
16233, defcba
16234, bafecd
16235, ceabdf
16236, fdcaeb
16237, cefbda
16238, cadbfe
16239, fecadb
16240, cbfdea
16241, cfbaed
16242, febcad
16243, bdefac
16244, bdacef
16245, cbfdae
16246, faecbd
16247, dfaebc
16248, bedfca
16249, bcfeda
16250, eabfdc
16251, acfedb
16252, fcbeda
16253, aebfcd
16254, adbcfe
16255, fcbaed
16256, efdacb
16257, edfcba
16258, ecbafd
16259, dbceaf
16260, cabedf
16261, bdecfa
16262, caedbf
16263, efbcda
16264, facbed
16265, cdbafe
16266, cafdbe
16267, acbfde
16268, fcedab
16269, cfbaed
16270, efacdb
16271, cdeafb
16272, fbcdea
16273, bdfcea
16274, aefdcb
16275, cbeadf
16276, dbaefc
16277, bdfeca
16278, afbdce
16279, feacdb
16280, fdabce
16281, cafdeb
16282, dafbec
16283, bfecad
16284, dbfeac
16285, dfecba
16286, bafecd
16287, dcebfa
16288, efdcba
16289, afdcbe
16290, acebdf
16291, bcefda
16292, becfda
16293, faedcb
16294, abdfec
16295, abfdce
16296, cfdbae
16297, bcfdae
16298, bdfcae
16299, bcdfae
16300, cbdefa
16301, cfaebd
16302, fbdeac
16303, ecfadb
16304, fcaebd
16305, bedacf
16306, befcad
16307, eacdbf
16308, abcedf
16309, abedfc
16310, adcfeb
16311, bdafce
16312, fcebda
16313, faebcd
16314, bcdfae
16315, ebafdc
16316, dfebac
16317, efcabd
16318, edfcab
16319, cdeabf
16320, daebfc
16321, ecabdf
16322, dafbce
16323, bcfade
16324, fbedac
16325, adfcbe
16326, fcbade
16327, acbdfe
16328, cfbaed
16329, bacdef
16330, eafbdc
16331, baefdc
16332, facdeb
16333, abdfce
16334, cabedf
16335, afbecd
16336, deacfb
16337, fcabed
16338, cbeafd
16339, ebcafd
16340, dbefca
16341, dfabec
16342, fcbade
16343, cdbeaf
16344, cdaefb
16345, fdabce
16346, acfdeb
16347, eafcdb
16348, facbed
16349, fdbcae
16350, fbaced
16351, faebdc
16352, bcafed
16353, fcaedb
16354, dfaceb
16355, bdcafe
16356, faedbc
16357, abefcd
16358, fedcba
16359, cfdbea
16360, dfcaeb
16361, ceabfd
16362, efdbac
16363, cdbefa
16364, eabdfc
16365, fadcbe
16366, efcbda
16367, dcaefb
16368, edfcba
16369, ecdafb
16370, cdbafe
16371, bdaefc
16372, adecbf
16373, bdcefa
16374, adbfec
16375, acfebd
16376, fcdaeb
16377, abdcef
16378, bcaedf
16379, dafcbe
16380, edbafc
16381, acfedb
16382, edbfac
16383, cdbfae
16384, afdcbe
16385, baefcd
16386, ecbdfa
16387, cfebad
16388, cedafb
16389, adbefc
16390, febdca
16391, feadcb
16392, bfacde
16393, fcbeda
16394, afebcd
16395, feabdc
16396, fbaecd
16397, fcbead
16398, cfeadb
16399, fcbaed
16400, eacdbf
16401, fbadec
16402, daecbf
16403, adfbec
16404, cebdfa
16405, bfacde
16406, bacdef
16407, bdceaf
16408, cbdfae
16409, dfacbe
16410, cfbdae
16411, acbefd
16412, edfcab
16413, adcefb
16414, acbdef
16415, befdca
16416, fcbdae
16417, bcadef
16418, ecfabd
16419, adfcbe
16420, afebcd
16421, dcebaf
16422, fcaebd
16423, fcdeab
16424, cbdefa
16425, debfac
16426, afbdce
16427, efdcab
16428, ebafcd
16429, dfaceb
16430, fdbace
16431, efbcad
16432, afbdec
16433, edfacb
16434, ebafcd
16435, dacfbe
16436, fabcde
16437, dbcafe
16438, aefbcd
16439, becdaf
16440, fdbcea
16441, cfbdea
16442, bfaecd
16443, bfdeca
16444, fbdaec
16445, acbfde
16446, bdcefa
16447, cfbdea
16448, fcdaeb
16449, dbfaec
16450, fcebad
16451, bfdcea
16452, baefcd
16453, cdabfe
16454, abedcf
16455, aecdfb
16456, aecfbd
16457, abcfed
16458, cfeadb
16459, aecdfb
16460, bdefca
16461, dfebac
16462, becdfa
16463, dcfabe
16464, feacbd
16465, cfbeda
16466, ebafcd
16467, acbdef
16468, cdeafb
16469, eafbcd
16470, fceadb
16471, afbdec
16472, dacfeb
16473, dafcbe
16474, fdbeca
16475, cfbaed
16476, bfcead
16477, ecabdf
16478, cedabf
16479, dbefca
16480, aedcfb
16481, efbdca
16482, dbefca
16483, cafbde
16484, acfdeb
16485, cdfeab
16486, cbaedf
16487, ecdafb
16488, decbaf
16489, eabcfd
16490, bceadf
16491, cbefda
16492, dafcbe
16493, fbceda
16494, dfecab
16495, fbedac
16496, fadcbe
16497, caedfb
16498, fbdeca
16499, fbdeac
16500, fdabec
16501, fcabde
16502, edcbfa
16503, ceabdf
16504, cafdeb
16505, fcadeb
16506, daecfb
16507, bfaecd
16508, dcfeba
16509, ecbfda
16510, cbfaed
16511, dbaefc
16512, dfecab
16513, ebfcda
16514, ceadbf
16515, afdceb
16516, cdafeb
16517, cbedaf
16518, abdefc
16519, dfcbae
16520, cabdfe
16521, aefcdb
16522, bfcdea
16523, cefbda
16524, fadbec
16525, dfbaec
16526, bdeafc
16527, fedbca
16528, adcfeb
16529, aebdfc
16530, bedfac
16531, efabdc
16532, afcebd
16533, bdfeca
16534, feabdc
16535, defcba
16536, adbfce
16537, bfaedc
16538, bcfead
16539, cdefba
16540, fcbade
16541, ecdafb
16542, fcbade
16543, eacbdf
16544, afedcb
16545, becdaf
16546, dbecaf
16547, eabfcd
16548, ebdcfa
16549, fdaecb
16550, fcdeab
16551, adbefc
16552, fabecd
16553, feabcd
16554, ebcafd
16555, cedfba
16556, dcfeab
16557, facbde
16558, aebfdc
16559, abdecf
16560, ecbdfa
16561, afcdbe
16562, acfbde
16563, defcab
16564, beacfd
16565, aedcfb
16566, fdcbea
16567, bfecda
16568, bcaefd
16569, ecbfda
16570, dbafec
16571, bcafde
16572, abdfce
16573, cdbfae
16574, edbcfa
16575, caebdf
16576, bcadfe
16577, bcdefa
16578, bfadce
16579, afbced
16580, cfeadb
16581, defacb
16582, fadbec
16583, dfbeac
16584, bfdeca
16585, cbedaf
16586, beacfd
16587, bedafc
16588, efadcb
16589, abdecf
16590, fedacb
